short_name,African,Alcohol,Bakery,Barbecue,Beef,Breakfast & Brunch,Bubble Tea,Burgers,Butcher,Canadian,Caribbean,Chicken,Chinese,Coffee/Tea,Convenience,Desserts,Ethiopian,Fast Food,Filipino,French,Fries,German,Gluten Free,Halal,Haute Cuisine,Healthy,Hot Dogs & Sausages,Indian,Italian,Japanese,Korean,Kosher,Lamb,Latin American,Mediterranean,Mexican,Middle Eastern,Noodles,Pet Food,Pizza,Popcorn,Pork,Pub Food,Rice,Sandwiches & Subs,Seafood,Soup,Spanish,Steakhouse,Sushi,Tacos,Thai,Vegetarian,Vietnamese
demo405,0.0,0.0,0.0117647058823529,0.0117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352941,0.0117647058823529,0.0117647058823529,0.0,0.0117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117647058823529,0.0,0.4235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1647058823529411,0.0,0.0,0.0,0.0588235294117647,0.0823529411764705,0.0,0.0235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demo406,0.0,0.0,0.0,0.014019801980198018,0.0,0.014019801980198018,0.0,0.0,0.012829030848290306,0.0,0.0,0.144659101526591,0.0,0.012561146525611463,0.0,0.026848832828488326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0424759407447594,0.0,0.5675958828759587,0.0,0.0,0.0,0.0,0.01860325210603252,0.0,0.0,0.0,0.0,0.0,0.004673267326732672,0.0,0.0,0.0,0.004673267326732672,0.08584378437843784,0.0,0.04185035489850354,0.0,0.0,0.0,0.0,0.0,0.0,0.009346534653465344,0.0
demo407,0.0,0.0,0.009125475285171098,0.0,0.04217579370798466,0.023780860820768725,0.0,0.0,0.012478467462390123,0.0,0.0,0.1276037323760469,0.0068441064638783185,0.0,0.0,0.0015209125475284997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03339394509462397,0.0,0.5260931099554694,0.0,0.0,0.0,0.0,0.030765433477060705,0.0,0.0,0.0,0.0,0.0036107221136317887,0.0060836501901140585,0.0,0.0,0.0,0.0022813688212927597,0.1160238830270812,0.0,0.023030833729725045,0.0,0.0,0.0,0.0,0.0,0.0,0.035187704927232596,0.0
demo408,0.0,0.0,0.024633386520781085,0.008236456196337663,0.0031524115864211425,0.015238625906508272,0.0,0.0,0.015849859433173765,0.0,0.0,0.15856613394794383,0.008722741433021798,0.019537522478028514,0.0,0.012373257688963165,0.0,0.020672188030291506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015687764354279047,0.0,0.5043064947783434,0.0,0.0,0.0,0.0,0.01753159587670641,0.0,0.0,0.0,0.0,0.017767984533427875,0.01951388361235636,0.0,0.0,0.0,0.010342003731563786,0.05678055534449425,0.0,0.03873903536543152,0.010541245599371868,0.0,0.0,0.0,0.0,0.0,0.021806853582554495,0.0
demo409,0.0,0.0,0.0008831870365969592,0.008919371176062516,0.027526218199361983,0.004712486708479424,0.0,0.010826697774225343,0.0,0.025476227680446616,0.0,0.061557167339943666,0.0,0.0,0.0,0.0008831870365969592,0.0,0.0028586118251927757,0.0,0.0,0.030579234264399825,0.0,0.0,0.0,0.0,0.02080425760707022,0.005717223650385579,0.233505868671376,0.0028586118251927757,0.0,0.0,0.0,0.0,0.0,0.21776410101315588,0.004375418547881852,0.04325333938202528,0.0,0.0,0.1807417664580828,0.0,0.031652069396738966,0.06895802039753345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016146934009250637,0.0
demo410,0.0,0.0,0.0035555555555555397,0.0,0.027658891206776653,0.008431885707061122,0.0,0.0,0.013483195313652347,0.0,0.0,0.15072406599658636,0.0,0.0,0.0,0.002666666666666659,0.0,0.007609077691383764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04387297975008953,0.0,0.5678963272014665,0.0,0.0,0.0,0.0,0.013461786459321069,0.0,0.0014957540510356655,0.0,0.0016474703415723618,0.0,0.011555555555555538,0.0,0.0,0.0008888888888888798,0.0017777777777777596,0.09987584550224414,0.0,0.023410835071749153,0.0,0.0,0.0,0.0,0.0,0.0,0.01998744126261668,0.0
demo411,0.0,0.0,0.006857142857142838,0.0,0.010285714285714278,0.007290741656957717,0.0,0.0,0.016222544967042788,0.0,0.0,0.15830480233653063,0.0,0.0,0.0,0.00228571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03589268557383851,0.0,0.6011542205978583,0.0,0.0,0.0,0.0,0.009142857142857138,0.0,0.0,0.0,0.0,0.0,0.009142857142857138,0.0,0.0,0.0,0.00228571428571428,0.08873836921652807,0.0,0.02910589399428634,0.0,0.0,0.0,0.0,0.0,0.0,0.023290741656957714,0.0
demo412,0.0,0.0,0.07254256448184526,0.08070998427602047,0.06811657992922704,0.025720582178086836,0.005098868655163797,0.0021501564881709263,0.006631039676741428,0.0,0.0,0.04294904288166726,0.011600027659772765,0.011984648826113213,0.0,0.0033262079353482844,0.0,0.004182578552251414,0.00037037037037035994,0.002085216152104687,0.001714845781734327,0.0,0.0,0.0,0.0,0.042977544473607465,0.0007407407407407398,0.004552948922621774,0.0030207779010441443,0.008547831864659527,0.005878152687958667,0.0,0.0,0.0,0.0,0.0,0.0,0.1388144179572055,0.0,0.0,0.0,0.035834107506321156,0.002494129814529197,0.034984862287403065,0.017699398399942258,0.03691882157342015,0.06934834176655752,0.0,0.00037037037037035994,0.0,0.0,0.008216004786343276,0.012237284772393137,0.2381815503302637
demo413,0.0,0.0,0.07765131297842545,0.07798880254762544,0.044739478348818286,0.019161629194737507,0.0047859694645515155,0.0013348274356543817,0.0043099212018297296,0.0,0.0,0.03466372398473283,0.008953048470786599,0.008746936429868568,0.0,0.0027887362289345276,0.0,0.005224234719283515,0.0003629764065335599,0.0019219443874185674,0.0015589679808849875,0.0,0.0,0.0,0.0,0.04099091009363797,0.0007259528130671399,0.0030306281106965175,0.0029811032676128457,0.0035006668719807853,0.004232629186485462,0.0,0.0,0.0,0.0,0.0,0.0,0.12145844930547736,0.0,0.0,0.0,0.03129415747325283,0.15062427318261243,0.026032416913760674,0.013294743179168615,0.03471753232988936,0.04674244391809162,0.0,0.0003629764065335599,0.0,0.0,0.005563450287848173,0.011852853388763525,0.20840230349103528
demo414,0.0,0.0,0.20311357481381176,0.0023683987813134587,0.005357142857142839,0.03981994752877453,0.0,0.019218221056194987,0.062332430602572764,0.0406833953960731,0.0,0.02214962762356126,0.0,0.015160798916723069,0.0,0.3704246360866622,0.0,0.0028706838185511173,0.0,0.05329870514556533,0.010666892349356792,0.0,0.00022321428571427996,0.0,0.0,0.026763075490859843,0.01651002877454299,0.0443648442789438,0.004047477995937698,0.0,0.0,0.0,0.0,0.0,0.0,0.005990817535545015,0.0,0.0,0.0,0.010783471563981031,0.0004464285714285599,0.008406821259309393,0.006704680094786718,0.0,0.01127750507786051,0.0,0.0,0.0003857058226133998,0.008027674339878114,0.0,0.0,0.0,0.008603799932295193,0.0
demo415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4543404869371904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4543404869371904,0.0,0.0,0.09131902612561911,0.0,0.0,0.0,0.0,0.0,0.0
demo416,0.0,0.0,0.03533894180589594,0.02770951269106172,0.04050355643521489,0.0,0.0,0.025437489852562535,0.0,0.06054508168203921,0.001805687203791433,0.030717779470091133,0.0,0.05361333817833201,0.0,0.08128429253999056,0.0,0.0,0.0,0.010136437611621776,0.02458193524195354,0.0,0.0,0.0,0.0,0.03518470848828307,0.014445497630331731,0.0036113744075829037,0.0,0.0,0.009379096665455382,0.0,0.0,0.001805687203791433,0.026194830798728932,0.26208871566300457,0.01332003471390022,0.0,0.048564398537222705,0.0,0.0,0.03161189241010335,0.12262594226204743,0.01263981042654026,0.017320628097384442,0.0,0.0,0.0,0.005417061611374375,0.0,0.001805687203791433,0.0,0.002310581167902363,0.0
demo417,0.0,0.0,0.007811299089369447,0.0,0.08468862110853967,0.017607539967547107,0.0,0.0,0.005827099903350772,0.0,0.0,0.02988328722545862,0.25195393867652666,0.015620370370370366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033475192633380314,0.0,0.0,0.0,0.0,0.019341486446944875,0.0,0.0,0.0,0.0,0.0,0.0,0.15437322107839227,0.0,0.0,0.0,0.04686705193342728,0.009547473377135785,0.16230853261688788,0.0,0.014258461238351103,0.14048531198184058,0.0,0.0,0.0,0.0,0.0,0.00595111235247694,0.0
demo418,0.0,0.6861927970679698,0.0017393010853146741,0.0,0.0012052556914561943,0.0,0.0,0.0,0.022868750724186836,0.07176668187241575,0.0008467897253674514,0.0,0.0,0.06731686032249411,0.0,0.0,0.0,0.0,0.0,0.003738317757009339,0.0,0.0,0.0,0.0,0.005340453938584779,0.048102291196706365,0.0,0.0046454433380550995,0.007476635514018678,0.0,0.0,0.0,0.0020977670514034166,0.0,0.0,0.0,0.0,0.0,0.039208285010715355,0.0,0.0,0.0,0.028543870325928433,0.0,0.0,0.0009382329945269743,0.0,0.006141522029372478,0.0,0.0,0.0,0.0,0.0,0.0018307443544741768
demo419,0.0,0.015156320016545427,0.01940183608516308,0.03977686624613652,0.0019900497512437797,0.2720623211885147,0.0,0.07802557650546345,0.0019900497512437797,0.0029850746268656595,0.0,0.07832776073443405,0.0,0.034750037342157564,0.0,0.04778876977698114,0.0,0.008385325106568762,0.0,0.03446508795514345,0.029723208438178612,0.0,0.0,0.0,0.0,0.06468695782059677,0.020591040180161533,0.0029850746268656595,0.0,0.0019900497512437797,0.0,0.0,0.0,0.0,0.0,0.053935863408132535,0.0,0.0,0.0,0.0,0.0,0.04780830259786516,0.009291877793480632,0.01312950260246113,0.058554801052474334,0.02346810979743316,0.00490388703135592,0.0,0.013608631208851803,0.0,0.0070708811600197615,0.0019900497512437797,0.011156687693173843,0.0
demo420,0.0,0.0,0.06661851383619521,0.024803789227932548,0.009779338014042118,0.013189568706118338,0.0,0.07305742294416417,0.021901586362523897,0.006779932065561516,0.0,0.07779275646347979,0.0,0.004602702371454901,0.0,0.21164389123169014,0.0,0.38573084994035617,0.0,0.00015045135406217998,0.01241947635463414,0.0,0.0,0.0,0.0,0.007808912656852851,0.0008525576730190398,0.0024219064093879217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005004049407614176,0.0,0.0,0.002081981269428028,0.004218715045744538,0.0,0.013492672100088688,0.01484508768576625,0.0,0.03558479136362775,0.0,0.0,0.0,0.005219047516255464,0.0,0.0,0.0,0.0,0.0
demo421,0.0,0.0,0.0101010101010101,0.0303030303030303,0.1414141414141414,0.0101010101010101,0.0,0.0,0.0,0.0,0.0,0.0808080808080808,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0101010101010101,0.0,0.0,0.0,0.0,0.0808080808080808,0.0,0.0202020202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0505050505050505,0.0,0.2323232323232323,0.0,0.0707070707070707,0.0,0.0,0.0,0.0,0.0606060606060606,0.0808080808080808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101010101010101,0.0
demo422,0.0,0.0,0.011505777611226713,0.007692725213821057,0.09695798972885637,0.003763756261464307,0.0,0.0,0.0,0.017707350477681783,0.0,0.10335206289086518,0.0,0.058543734148838636,0.0,0.00523862526980896,0.0,0.0034532575228654323,0.0,0.014855163788828129,0.023284282562774487,0.0,0.0,0.0,0.0,0.03432535301014993,0.0,0.0007662835249041998,0.0,0.0,0.0,0.0,0.007662835249042137,0.0,0.10936433264705378,0.0,0.32784168430695065,0.0,0.005363984674329499,0.0,0.0,0.0,0.007344975548967852,0.00893524064024006,0.1475105451349621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004530039786368527,0.0
demo423,0.0,0.0,0.03042723998760155,0.06632457886765727,0.0,0.08065295406529752,0.0,0.012093293606409504,0.0,0.0,0.0,0.2135752536601361,0.003666789276238353,0.08023759210222992,0.0,0.0348208231143087,0.0,0.0,0.25607937724219987,0.023809515277628566,0.0,0.0,0.007333578552476762,0.0,0.0,0.0564554268445135,0.0,0.0,0.0,0.02198432564548304,0.0,0.0,0.0,0.0,0.01062329589352467,0.007333578552476762,0.0,0.007333578552476762,0.0,0.0,0.0,0.0,0.01429008516976308,0.003666789276238353,0.008065842406927953,0.008431974334153549,0.003666789276238353,0.0,0.0,0.0,0.008792636257396692,0.0,0.040334682038622435,0.0
demo424,0.0,0.7023436039461806,0.0048487824304039966,0.00031970161182895965,0.002108504628157378,0.0008068587301392062,0.0,0.0,0.020673986866935605,0.11261081157744683,0.0009362653847845258,0.0,0.0,0.06614003270274732,0.0,0.007124742565042681,0.0,0.0,0.0,0.0006165637729555662,0.0,0.0016289268614120462,0.00019029495718361997,0.0,0.005838255370154358,0.03405572496434344,0.0,0.005640431759409568,0.0007840192794368729,0.0,0.0,0.0,0.0019105796214050387,0.00019029495718361997,0.0,0.00048715711831024647,0.0,0.0,0.0189003932517408,0.0,0.0,0.0,0.010953481159417713,0.00038058991436725994,0.0005099965690125796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demo425,0.0,0.8743387730514247,0.0,0.0,0.0,0.0,0.0,0.0,0.011744342788573572,0.09219147044572154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021725413714279978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demo426,0.0,0.0,0.0025316455696202393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057230726664218995,0.23787571631522658,0.10411246082547182,0.0,0.0008438818565400797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023628691983122355,0.0,0.5116861142592622,0.021369472334402815,0.0,0.0,0.0,0.0,0.0,0.00975838161976364,0.0,0.0,0.012784863334769947,0.0037054181897510294,0.0,0.0,0.0,0.0008438818565400797,0.03199089075826988,0.0008438818565400797,0.0,0.03230162657429725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demo427,0.0,0.0011563981042653551,0.0,0.019271188611697854,0.010407582938388588,0.044067188724590894,0.0,0.005814590556497492,0.0,0.007925447175828687,0.0,0.06472931506492434,0.0,0.0,0.0,0.0,0.0,0.15093213608821285,0.0,0.002563635850486152,0.007472667944673682,0.0,0.007254428337888809,0.0,0.0,0.019974807484808253,0.010407582938388588,0.2313267059331804,0.027949154713392772,0.0,0.0,0.0,0.0,0.0,0.005814590556497492,0.012518439557719783,0.0023127962085307593,0.0,0.0,0.23979277180626685,0.0,0.04341880928241277,0.00889620570847974,0.0,0.0,0.0023127962085307593,0.0,0.0,0.0,0.0,0.007642007498702774,0.0,0.06603875270563357,0.0
demo428,0.0,0.00027397260273971994,0.0027397260273972594,0.012109733691063815,0.0024657534246575194,0.0541687425327931,0.0,0.008517796814084447,0.004781376872973673,0.0021215421355620374,0.0,0.06767432059718181,0.0016438356164383398,0.0,0.0,0.07218840101978229,0.0,0.0,0.0,0.001736049971000457,0.0075127855272143565,0.0,0.0,0.0,0.0,0.012665996269699852,0.0024657534246575194,0.30728351532802856,0.020426467049710895,0.0,0.0,0.0,0.0,0.0,0.0028525808196924055,0.0036332177524454876,0.1745657510601869,0.008081371170426866,0.006849315068493139,0.11792488494068654,0.0,0.013408022787933406,0.01342034585250988,0.008446222897255398,0.0,0.006313692927590172,0.0,0.0,0.0,0.0,0.0040806312302062355,0.00027397260273971994,0.0593742219848479,0.0
demo429,0.0,0.0555718025439877,0.0038722507173041838,0.002222872101759508,0.008891488407038031,0.035565953628152125,0.0,0.0,0.0,0.002222872101759508,0.0,0.026446003574911416,0.22371748462812532,0.0,0.0,0.01918873766651484,0.0,0.0083179949208232,0.0,0.0032124992710863133,0.0,0.0,0.0,0.0,0.0,0.05586088865780325,0.0,0.025872510088696586,0.0,0.0,0.0,0.0,0.0,0.0,0.002222872101759508,0.0,0.0,0.03146524126464526,0.022228721017595078,0.0,0.0,0.0060951228190636916,0.0038722507173041838,0.09162967043976789,0.0,0.004445744203519016,0.023735895946940113,0.0,0.0,0.0,0.0,0.3322267626726456,0.011114360508797539,0.0
demo430,0.0,0.0,0.0028457142857142787,0.0,0.14045285714285713,0.0039185714285714214,0.0,0.018034571428571424,0.0,0.0,0.0,0.12874114285714283,0.0,0.10277799999999998,0.0,0.0028457142857142787,0.0,0.013043142857142836,0.0,0.011078571428571424,0.024223714285714276,0.0,0.0,0.0,0.0,0.03610257142857143,0.0,0.007780857142857136,0.0,0.0,0.0,0.0,0.02605285714285714,0.0,0.027486285714285706,0.0,0.2659754285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.010761999999999983,0.1750322857142857,0.0,0.0014228571428571393,0.0,0.0,0.0,0.0,0.0,0.0014228571428571393,0.0
demo431,0.0,0.0,0.0,0.0,0.12956297793097984,0.0037663932802408915,0.0,0.015363524703831372,0.0,0.0,0.0,0.14462855105194342,0.0,0.11066207060501604,0.0,0.0,0.0,0.007830738143349567,0.0,0.018366020840762304,0.033156622687111205,0.0,0.0,0.0,0.0,0.0425341733032212,0.0,0.008384642814691545,0.0,0.0,0.0,0.0,0.01036332659772573,0.0,0.02704465311620903,0.0,0.27889377550616107,0.0,0.0,0.0,0.0,0.0,0.0,0.005596101271841187,0.16384642814691547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demo432,0.0,0.0,0.04631046672931489,0.020461969676629353,0.03336994593539096,0.049934300719641014,0.0,0.07228100578885918,0.02567723143639373,0.0,0.0,0.1533177119564554,0.0,0.0010101010101009997,0.0,0.060131317199380016,0.0,0.005050505050505039,0.0,0.0,0.0,0.0,0.0010101010101009997,0.0,0.0,0.2076174552614343,0.0,0.00618834336111823,0.02362001000744456,0.0030303030303030195,0.0,0.0,0.0,0.0,0.008910286920758115,0.030245263753117153,0.013296883453951518,0.0,0.01131003958229089,0.032114540491503835,0.0,0.005050505050505039,0.010118502788659847,0.010007444562418383,0.045787313326580335,0.052227470028517145,0.0,0.0,0.025606853879105187,0.0,0.03411521579060845,0.0030303030303030195,0.009168609168609168,0.0
demo433,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demo434,0.0,0.0,0.0023980815347721,0.0,0.0479616306954436,0.0023980815347721,0.0,0.0,0.0,0.0071942446043165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071942446043165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052757793764988,0.0,0.0,0.3237410071942446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316546762589928,0.0,0.1918465227817745,0.0,0.0,0.0,0.0359712230215827,0.0,0.0,0.0,0.0,0.0,0.0,0.0119904076738609,0.0
demo435,0.0,0.0,0.1418468785582467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023641146426374424,0.0,0.5442099086441408,0.0,0.023641146426374424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666609199448636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demo436,0.0,0.0,0.008263157894736839,0.0,0.09350640250050413,0.05047554950594878,0.0,0.0,0.0,0.0,0.0,0.15659117261544664,0.0,0.010796682798951398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041315789473684195,0.0,0.4435416666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.008263157894736839,0.0,0.0,0.0,0.041315789473684195,0.0,0.0,0.0,0.016526315789473677,0.0,0.0,0.012823502722323046,0.0,0.0,0.0,0.0,0.0,0.008263157894736839,0.10831765476910664,0.0
demo437,0.0,0.6912118361847625,0.0,0.0,0.0,0.0,0.0,0.0,0.028319393954800803,0.07362534001067697,0.0,0.0,0.0,0.10040419960851106,0.0,0.0,0.0,0.0,0.0,0.0028776978417265997,0.0,0.0,0.0,0.0,0.004316546762589919,0.06087907059511401,0.0,0.0,0.007194244604316538,0.0,0.0,0.0,0.002852276482700756,0.0,0.0,0.0,0.0,0.0,0.028319393954800803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demo438,0.0,0.0,0.0,0.0,0.0,0.06208278476650009,0.0,0.0224168188867827,0.0030203687747716694,0.0,0.0,0.07572042047216956,0.19801647423746338,0.005585386868860933,0.0,0.004799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002661106324315009,0.0,0.4491862829570912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03861533689470963,0.0,0.0,0.0,0.0,0.0,0.025439255557470272,0.01391128726520765,0.019373427537480614,0.005184352920902981,0.0,0.0,0.0,0.0,0.0,0.07398669653627434,0.0
demo439,0.0,0.0024124946493761378,0.0200198991376198,0.0024124946493761378,0.0972373818954071,0.03861756836776847,0.003051615408850704,0.0,0.004329856927799837,0.0,0.0,0.07395871175502822,0.03818560320220221,0.02958905655198866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0974445374893154,0.0,0.0024124946493761378,0.0,0.0,0.0,0.0,0.014267812302348706,0.0,0.0,0.0,0.0,0.10517715380839646,0.0,0.0,0.0,0.1529040551750806,0.0,0.1068241932875256,0.0,0.13556697348613145,0.07125824032860789,0.0,0.0,0.0,0.0,0.004329856927799837,0.0,0.0
demo440,0.0,0.0,0.012534455382058723,0.034475111499797956,0.011142960668220986,0.004485033132181555,0.0,0.00600894274857672,0.0,0.0676258842678575,0.0,0.06509994669256786,0.0,0.005451396332221003,0.0,0.015001584046470404,0.0,0.007459815491784757,0.0,0.0,0.0018392012611665792,0.0,0.0,0.0,0.0,0.03643306881970515,0.0021660649819494394,0.010629046669613429,0.012602749601142781,0.0,0.0,0.0,0.0,0.0,0.00933999328440177,0.012212334315378893,0.046030493368821014,0.0,0.0025270758122743595,0.47243702229616547,0.0,0.06588760668600403,0.07181611402099286,0.0,0.0,0.0005780346820809249,0.0,0.0,0.0,0.0,0.013631146716850253,0.0,0.012584917221715279,0.0
demo441,0.0,0.0,0.022423038054535688,0.005947869691205075,0.04708999720325209,0.03636647941262932,0.0,0.04322887673489957,0.0005748076453973836,0.016523329613271416,0.0,0.0816676301895087,0.38061835828217133,0.0,0.0,0.00897630984750129,0.0,0.015748728730642796,0.0,0.013366846653329245,0.03446504824613526,0.0,0.0,0.0,0.0,0.02508003792139976,0.01128009743047669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02010021828930168,0.0032036613272311194,0.0,0.0,0.04566249418088793,0.031324023349717685,0.037942040303549904,0.030065397437535567,0.020475232697467823,0.0612578038648733,0.0,0.005004391698394416,0.0,0.0,0.0,0.0016072811946849272,0.0
demo442,0.0,0.0,0.007564403066812685,0.010434939759036125,0.01319999999999997,0.0,0.0,0.0,0.0,0.009334939759036114,0.0,0.041784994523548724,0.0,0.0,0.0,0.0021999999999999897,0.0,0.0,0.0,0.006283570646221218,0.0,0.0,0.0,0.0,0.0,0.03746790799561882,0.01661303395399778,0.00989999999999997,0.35510492880613365,0.0,0.0,0.0,0.0,0.0,0.022587732749178524,0.005786308871851009,0.006818510405257372,0.0,0.021902081051478613,0.33443088718510405,0.0,0.01319999999999997,0.014774698795180704,0.0,0.0,0.00989999999999997,0.0,0.0,0.016296604600219027,0.0,0.0,0.0,0.04441445783132528,0.0
demo443,0.0,0.007827167261225202,0.05583239275825528,0.0014234875444839796,0.0007117437722419798,0.018049114204877738,0.0,0.11297533211472209,0.02060359382407252,0.2723965852988295,0.0,0.05789568716652746,0.0,0.00844309107140673,0.0,0.11014044242637436,0.0,0.0016820287934669648,0.0,0.009185767714283859,0.02940306033995942,0.0,0.0,0.0,0.0,0.043925395670980714,0.002846975088967959,0.005692943061217571,0.0,0.0,0.0,0.0,0.0,0.0,0.026878506474681443,0.003558718861209959,0.005272687642030422,0.0,0.0,0.0,0.0,0.04790235571794113,0.04680128939714711,0.0021352313167259597,0.06782413152368844,0.003946027176325263,0.0,0.0020054571338752928,0.026457243938775923,0.0,0.0,0.0,0.008183542705705376,0.0
demo444,0.0,0.0,0.0,0.0,0.048294350086304845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4081925491416109,0.0,0.0,0.0,0.0,0.14015534060514936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11268681686804463,0.0,0.0,0.0,0.0,0.24237659321258537,0.0,0.0,0.0,0.0,0.0,0.048294350086304845,0.0
demo445,0.0,0.007302299742297681,0.1261743918897055,0.016409521797286677,0.002267573696145119,0.18561990091635647,0.0,0.05239294422649741,0.039901846336328026,0.02031788451879932,0.0,0.048469136225461916,0.0,0.017767890623491666,0.0,0.09993846361345034,0.0,0.007161932606915722,0.0,0.025639109623143332,0.016644137768630236,0.0,0.0,0.0,0.0,0.052420408543958796,0.027361856522598624,0.049795581181667194,0.010661648038517466,0.0,0.0,0.0,0.00952620245443982,0.0,0.0,0.013653083250328543,0.0,0.0,0.01221580209811069,0.0,0.0,0.057474223650366724,0.02657692089107298,0.0004535147392290199,0.027542903478695695,0.007991681302972477,0.0,0.0,0.03097409407861156,0.0,0.0,0.0,0.007345046184920769,0.0
demo446,0.0,0.0,0.0,0.0,0.0,0.00554020024481936,0.0,0.0,0.01018315230389232,0.0,0.0,0.14873732306397397,0.018258385975610414,0.0121236051566515,0.0,0.017966473013077817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043402844474659495,0.0,0.4946142065826337,0.0,0.0,0.0,0.0,0.004642952059072905,0.0,0.0,0.0,0.0,0.0356517877126975,0.0985667072056932,0.0,0.0,0.0,0.0245391232758356,0.05539124779911951,0.0,0.047597172440859606,0.021847378718596232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demo447,0.0,0.0,0.012733321745388437,0.028550256611989844,0.03290061507591627,0.011190905292946278,0.0,0.0,0.0,0.04792530044796554,0.0,0.1480463639773486,0.0,0.0,0.0,0.008620211205542678,0.0,0.06690696404992573,0.0,0.0,0.033967315896525734,0.0,0.0,0.0,0.0,0.025466033598941208,0.008226221079691497,0.012535716790627163,0.0025706940874035793,0.0009886346656420284,0.0,0.0,0.0,0.0,0.014512376230075577,0.0068807996901749284,0.06745891616121878,0.0,0.0,0.31606485589780653,0.0,0.013604857178579361,0.09422889850485014,0.0,0.029419352477838036,0.00601048404065537,0.0,0.0,0.0,0.0,0.0,0.0,0.011190905292946278,0.0
